#NAME?,"Sorry, the query is too large to fit into the Excel cell. You will not be able to update your table with the .Stat Populator.",,,,,,,,,,
Country,Time,Sector,Total energy,Oil products,Heavy fuel oil,Light fuel oil,Automotive diesel,Unleaded gasoline,Natural gas,Coal,Electricity
,Q1-2018,Real index for industry and households,105.9207215,114.4785132,,,,,91.44280645,108.0580086,100.3884662
,,Real index for industry,109.8400502,117.2645574,134.3486696,120.011409,117.1045632,,91.14918754,108.0618006,97.05288928
,,Real index for households,101.737867,108.0152775,,117.9467304,116.5536275,105.5578922,91.59635365,107.5536397,102.0424212
,,Nominal index for industry and households,107.8411933,116.4549514,,,,,93.18536903,109.7798129,102.3119095
,,Nominal index for industry,111.5863324,119.1288774,136.4845998,121.9193997,118.9663395,,92.5983147,109.7798115,98.59587593
,,Nominal index for households,103.8438409,110.2511937,,120.3882277,118.9662876,107.7429405,93.49239817,109.78,104.1546993
,Q2-2018,Real index for industry and households,107.3038369,118.528815,,,,,90.38632216,108.902589,99.23126468
,,Real index for industry,112.2386626,121.5193149,145.5338239,126.5904608,121.2406534,,90.02388892,108.9054242,95.85470547
,,Real index for households,102.0372059,111.5912701,,122.7685371,120.8174837,108.8256272,90.57585562,108.5254797,100.9055409
,,Nominal index for industry and households,110.5505069,122.0397104,,,,,93.18536903,112.0198093,102.3119095
,,Nominal index for industry,115.4483674,124.9944198,149.6956751,130.210586,124.7077893,,92.5983147,112.0198079,98.59587593
,,Nominal index for households,105.3228039,115.184509,,126.721684,124.7078067,112.3298124,93.49239817,112.0200001,104.1546993
,Q3-2018,Real index for industry and households,109.3909082,119.3664289,,,,,101.8559542,110.4093622,99.16103227
,,Real index for industry,111.9868385,122.1644265,151.2731425,128.9714478,121.7973209,,96.71227445,110.4100001,90.00847668
,,Real index for households,106.620434,112.8754629,,124.8799342,121.702774,109.905141,104.5458274,110.3245124,103.6993523
,,Nominal index for industry and households,113.2170311,123.5236125,,,,,105.4347883,114.2298056,102.6470447
,,Nominal index for industry,115.8611957,126.390893,156.5066699,133.4334137,126.0110868,,100.0581846,114.2298041,93.12245857
,,Nominal index for households,110.3947973,116.8712543,,129.3006839,126.0110522,113.795783,108.2467497,114.2300001,107.3703094
,Q4-2018,Real index for industry and households,110.2164489,120.9489545,,,,,101.9591504,111.9785515,99.25448748
,,Real index for industry,113.8218527,124.8016332,153.3024502,133.8137861,124.3378975,,96.99349653,111.981539,90.27020531
,,Real index for households,106.3686268,112.0112745,,132.6856732,123.8931706,106.8957124,104.5559255,111.5811844,103.7093687
,,Nominal index for industry and households,113.8896667,124.8957719,,,,,105.4347883,115.5198033,102.6470447
,,Nominal index for industry,117.4182636,128.7449705,158.1463233,138.0418789,128.2665822,,100.0581846,115.5198018,93.12245857
,,Nominal index for households,110.1234394,115.9652725,,137.3694775,128.2665995,110.6691311,108.2467497,115.5200002,107.3703094
,Q1-2019,Real index for industry and households,108.735381,117.130479,,,,,98.88695467,110.4955106,101.5367229
,,Real index for industry,113.8928314,121.1133219,145.2911656,130.8491329,120.6270333,,95.91186809,110.5007787,101.5035994
,,Real index for households,103.2311566,107.8908364,,126.0442316,119.8562003,103.3990579,100.442768,109.7948125,101.5531473
,,Nominal index for industry and households,111.9574247,120.4606861,,,,,101.9524293,113.439807,104.6855669
,,Nominal index for industry,116.9220778,124.3346141,149.1555241,134.3293718,123.8353915,,98.46286869,113.4398055,104.2033252
,,Nominal index for households,106.658431,111.4728122,,130.2289001,123.8354262,106.8319066,103.7774679,113.4400002,104.9247118
,Q2-2019,Real index for industry and households,109.713491,120.0702122,,,,,98.0163334,112.1029576,100.6420844
,,Real index for industry,114.9057784,122.9320902,150.7364438,132.2462049,122.4564843,,95.3269264,112.1116952,100.8845552
,,Real index for households,104.1720873,113.4310524,,126.9921274,121.1773824,110.0755728,99.4227514,110.9407935,100.5218545
,,Nominal index for industry and households,113.8723903,124.3928448,,,,,101.9524293,115.7998026,104.6855669
,,Nominal index for industry,118.6858005,126.9761516,155.695177,136.5966699,126.4848998,,98.46286869,115.7998011,104.2033252
,,Nominal index for households,108.7348247,118.3993325,,132.5543826,126.4849518,114.8968829,103.7774679,115.8000002,104.9247118
,Q3-2019,Real index for industry and households,110.9089363,117.0331636,,,,,104.6166127,111.5305518,105.3100081
,,Real index for industry,112.0050023,120.2886334,146.2356402,129.0186373,119.8431063,,91.23983501,111.5445609,97.58185198
,,Real index for households,109.7391736,109.4809254,,123.3248622,117.8258673,106.0554561,111.6119618,109.6672404,109.1420358
,,Nominal index for industry and households,114.9707101,120.9138602,,,,,108.8560443,114.6898044,109.5635035
,,Nominal index for industry,115.1632276,123.6804337,150.3590729,132.656599,123.222344,,93.81254109,114.689803,100.333385
,,Nominal index for households,114.7652278,114.4951518,,128.9731409,123.2222921,110.912796,116.7237896,114.69,114.1407411
,Q4-2019,Real index for industry and households,111.5926341,118.4795268,,,,,104.5767343,112.3404971,105.2706432
,,Real index for industry,113.2175133,122.1130078,148.5296959,131.8972379,121.6195954,,91.26646142,112.3553997,97.61032917
,,Real index for households,109.8585021,110.0503551,,125.402091,119.457645,106.2518041,111.5373049,110.3583373,109.0690311
,,Nominal index for industry and households,115.6943942,122.4016583,,,,,108.8560443,115.4898033,109.5635035
,,Nominal index for industry,116.3759661,125.51962,152.6732601,135.5768029,125.0124428,,93.81254109,115.4898019,100.333385
,,Nominal index for households,114.9669225,115.1676966,,131.2332882,125.0124255,111.192513,116.7237896,115.49,114.1407411
,Q1-2020,Real index for industry and households,109.7358022,115.2070319,,,,,93.54897311,112.4258953,108.9981915
,,Real index for industry,113.2626067,118.8229603,142.4741804,123.0111243,118.584339,,87.98231694,112.4522241,108.4239801
,,Real index for households,105.9718643,106.8185798,,118.7402552,115.340283,103.8687445,96.46004065,108.92396,109.2829158
,,Nominal index for industry and households,113.0564569,118.0743056,,,,,96.94110256,114.3489513,112.9295494
,,Nominal index for industry,115.1765534,120.8308675,144.8817532,125.0898044,120.5882139,,89.46906942,114.3524767,110.2561621
,,Nominal index for households,110.7935842,111.6788252,,124.1429369,120.5882659,108.5947724,100.8489725,113.8800001,114.2552885
,Q2-2020,Real index for industry and households,102.8921099,100.3515636,,,,,94.18510849,105.8610423,109.7580388
,,Real index for industry,104.3450598,104.0792049,105.6430699,102.9788027,104.1246256,,90.0815628,105.9046768,111.0109612
,,Real index for households,101.3414673,91.70395308,,99.23602594,98.7836606,89.84025745,96.33104642,100.0573122,109.1367738
,,Nominal index for industry and households,104.8249353,101.1527233,,,,,96.94110256,105.1813543,112.9295494
,,Nominal index for industry,103.6355843,103.3715371,104.9247689,102.2786169,103.4166489,,89.46906942,105.184597,110.2561621
,,Nominal index for households,106.0943821,96.00486848,,103.8901956,103.4166143,94.05376553,100.8489725,104.7500001,114.2552885
,Q3-2020,Real index for industry and households,103.7358137,102.3809863,,,,,94.91424094,106.3792775,109.0780689
,,Real index for industry,102.7910209,105.8963438,121.5866651,101.5757087,106.0534736,,83.75618707,106.4183552,101.85284
,,Real index for households,104.744132,94.22584466,,96.22980641,101.2530047,93.72999513,100.7493145,101.1816277,112.6607187
,,Nominal index for industry and households,106.3394894,103.9238151,,,,,98.23640396,106.6172429,112.8624328
,,Nominal index for industry,102.9863043,106.0975268,121.8176566,101.7686832,106.254955,,83.91530791,106.6205299,102.046341
,,Nominal index for households,109.9184921,98.88060138,,100.9835588,106.2549031,98.36025689,105.7263307,106.1800001,118.2261582
,Q4-2020,Real index for industry and households,103.3838249,101.6250497,,,,,94.93253624,106.7092664,109.0948427
,,Real index for industry,101.945906,104.7846522,124.7363158,99.24473542,104.9864936,,83.42316048,106.7439157,101.4478585
,,Real index for households,104.9184257,94.29521055,,95.42505223,100.8362787,94.0156486,100.9513326,102.1006399,112.886621
,,Nominal index for industry and households,106.0947479,103.4006333,,,,,98.23640396,107.3703316,112.8624328
,,Nominal index for industry,102.5473267,105.4028198,125.4721865,99.83022081,105.605852,,83.91530791,107.3736418,102.046341
,,Nominal index for households,109.8810673,98.75537401,,99.9386572,105.6058347,98.46258878,105.7263307,106.9300002,118.2261582
,Q1-2021,Real index for industry and households,108.1978787,110.4293744,,,,,95.8812414,110.2569681,110.2085688
,,Real index for industry,108.6146501,113.3084927,143.7330654,112.2094693,113.2897524,,86.18601642,110.2791217,104.8076667
,,Real index for households,107.7530846,103.7502197,,110.1042758,110.6966578,102.1780063,100.9513326,107.310358,112.886621
,,Nominal index for industry and households,112.6132433,114.4069935,,,,,100.2780022,113.495451,115.2450532
,,Nominal index for industry,111.7858807,116.6167698,147.9296512,115.4856582,116.5974823,,88.70239647,113.4989501,107.8677446
,,Nominal index for households,113.496324,109.2801065,,115.9728337,116.5967896,107.624094,106.3320387,113.0300001,118.9034779
,Q2-2021,Real index for industry and households,109.2591586,112.567002,,,,,95.93433355,110.4670532,110.2708959
,,Real index for industry,109.5999988,114.7250869,145.3371982,116.288984,114.587609,,86.34063344,110.4769616,104.9956909
,,Real index for households,108.8954011,107.5605446,,113.866749,113.6801137,106.0001712,100.9513326,109.1491568,112.886621
,,Nominal index for industry and households,115.4811493,118.7936646,,,,,101.5655463,116.3170224,116.7377548
,,Nominal index for industry,115.397259,120.7934372,153.0247672,122.4400561,120.6486874,,90.90759625,116.3206085,110.5494075
,,Nominal index for households,115.5706892,114.154006,,120.8467807,120.6487047,112.4979817,107.1396493,115.8400001,119.8065708
,Q3-2021,Real index for industry and households,,115.9579011,,,,,,,
,,Real index for industry,,118.0570785,,,,,,,
,,Real index for households,,111.0984348,,,,,,,
,,Nominal index for industry and households,,122.7110901,,,,,,,
,,Nominal index for industry,,124.6558093,,,,,,,
,,Nominal index for households,,118.2087346,,,,,,,
Germany,Q1-1978,Real index for industry and households,67.81759515,70.22132114,,,,,55.65546013,,65.75294045
,,Real index for industry,66.15113114,70.19808973,73.86880516,53.09513811,73.21346,,55.62472216,,65.73505196
,,Real index for households,68.74679943,70.22893761,,58.20721683,86.3460769,75.56060217,70.565199,,65.76721149
,,Nominal index for industry and households,32.52034024,32.86759853,,,,,30.73030054,,32.22617044
,,Nominal index for industry,36.54484547,38.78056652,40.80843401,29.33213059,40.44639201,,30.72958603,,36.31498471
,,Nominal index for households,30.27609047,30.92882412,,25.63445829,38.02681227,33.2768892,31.07691364,,28.96387994
,Q2-1978,Real index for industry and households,67.56973551,69.68511031,,,,,55.37422045,,65.93724489
,,Real index for industry,65.47723712,68.3103183,66.74898204,52.50769828,72.84429435,,55.34424454,,65.95436194
,,Real index for households,68.73649246,70.13583913,,57.3206901,85.5496339,75.81939118,69.91431639,,65.9235893
,,Nominal index for industry and households,32.63069992,32.84298524,,,,,30.73030054,,32.55052797
,,Nominal index for industry,36.35587418,37.92892686,37.06200353,29.1546094,40.44639201,,30.72958603,,36.62079511
,,Nominal index for households,30.5533709,31.17538049,,25.47904675,38.02681227,33.70171938,31.07691364,,29.30303544
,Q3-1978,Real index for industry and households,68.22760288,69.63504162,,,,,55.31467335,,67.73468327
,,Real index for industry,66.04627589,67.70125129,66.58000487,52.7509233,71.86510602,,55.28450979,,67.67123649
,,Real index for households,69.4438898,70.26903936,,57.67727214,84.64137225,75.853521,69.94578807,,67.78529968
,,Nominal index for industry and households,32.95095034,32.80351401,,,,,30.73030054,,33.44434232
,,Nominal index for industry,36.71145362,37.63136246,37.0081239,29.32130613,39.94581785,,30.72958603,,37.6146789
,,Nominal index for households,30.85392024,31.22053419,,25.62601201,37.60616169,33.70171938,31.07691364,,30.11700865
,Q4-1978,Real index for industry and households,69.45579443,71.83221552,,,,,55.14604996,,67.69716451
,,Real index for industry,66.63629262,69.17871852,68.41928769,60.45298472,71.64600508,,55.11595945,,67.7391694
,,Real index for households,71.02792149,72.7021708,,66.09554898,84.39443826,75.63222482,69.74172719,,67.66365395
,,Nominal index for industry and households,33.62001796,33.92061577,,,,,30.73030054,,33.53106338
,,Nominal index for industry,37.1526815,38.57019643,38.14678014,33.70521376,39.94581785,,30.72958603,,37.7675841
,,Nominal index for households,31.65004181,32.39608731,,29.45217663,37.60616169,33.70171938,31.07691364,,30.1509242
,Q1-1979,Real index for industry and households,69.99573458,73.49650176,,,,,55.80794826,,66.71435203
,,Real index for industry,66.42643074,70.18079638,69.15782127,67.06576197,71.24064222,,55.77527933,,66.38763757
,,Real index for households,72.04898268,74.62268989,,73.42970265,83.90735275,75.14504112,69.5337879,,66.9779733
,,Nominal index for industry and households,34.50073462,35.34685217,,,,,31.66567297,,33.63089359
,,Nominal index for industry,37.71315606,39.84467172,39.26388453,38.07613203,40.44639201,,31.666037,,37.6911315
,,Nominal index for households,32.65259895,33.81900306,,33.27834124,38.02681227,34.05573264,31.51271267,,30.3544175
,Q2-1979,Real index for industry and households,72.52417287,78.76052154,,,,,54.58848949,,65.72997854
,,Real index for industry,67.26881731,74.34849367,75.27503814,82.02052577,72.26926666,,54.55504496,,65.06694377
,,Real index for households,75.54732508,80.25907852,,90.62226873,85.94429151,75.7215403,68.64019315,,66.2649719
,,Nominal index for industry and households,36.27674818,38.44638977,,,,,31.66567297,,33.70257494
,,Nominal index for industry,39.04564388,43.15498507,43.69279036,47.6081544,41.94811449,,31.666037,,37.7675841
,,Nominal index for households,34.68377694,36.84694295,,41.60468357,39.45702423,34.76375915,31.51271267,,30.4222486
,Q3-1979,Real index for industry and households,76.36419881,86.22847111,,,,,53.67383332,,64.88342701
,,Real index for industry,69.63234047,81.86114938,84.24706411,95.1012457,78.01054856,,53.64025,,64.10538804
,,Real index for households,80.23671175,87.71184352,,106.4714485,94.10122635,79.49792263,67.78385174,,65.51121564
